host_s,frame,x_ticks,x_vel_ticks_s,theta_rad,theta_vel_rad_s,u,captured,running,rail_blocked
53.9691,11069,781,1300.0,-9.3121,-0.284,-0.1105,1,1,0
53.9692,11070,788,1350.0,-9.3151,-0.449,-0.0105,1,1,0
53.9692,11071,794,1300.0,-9.3197,-0.570,0.0895,1,1,0
53.9893,11072,802,1227.3,-9.3259,-1.017,0.1895,1,1,0
53.9893,11073,806,1136.4,-9.3228,-0.752,0.2895,1,1,0
53.9893,11074,809,954.5,-9.3320,-0.760,0.3895,1,1,0
53.9894,11075,810,727.3,-9.3274,-0.554,0.4895,1,1,0
54.0095,11076,810,400.0,-9.3243,-0.239,0.3895,1,1,0
54.0095,11077,808,100.0,-9.3243,-0.158,0.3244,1,1,0
54.0095,11078,804,-250.0,-9.3213,0.190,0.2244,1,1,0
54.0095,11079,800,-500.0,-9.3197,0.287,0.1244,1,1,0
54.0296,11080,796,-700.0,-9.3151,0.373,0.0244,1,1,0
54.0296,11081,792,-800.0,-9.3151,0.417,-0.0756,1,1,0
54.0296,11082,788,-800.0,-9.3167,0.323,-0.0418,1,1,0
54.0296,11083,784,-800.0,-9.3105,0.392,-0.1418,1,1,0
54.0497,11084,782,-700.0,-9.3029,0.503,-0.2418,1,1,0
54.0498,11085,780,-600.0,-9.3059,0.481,-0.3418,1,1,0
54.0498,11086,779,-450.0,-9.3029,0.586,-0.4418,1,1,0
54.0498,11087,780,-200.0,-9.3029,0.485,-0.5418,1,1,0
54.0699,11088,784,90.9,-9.3044,0.207,-0.4418,1,1,0
54.0699,11089,788,363.6,-9.3044,0.139,-0.3418,1,1,0
54.0700,11090,793,636.4,-9.3090,-0.070,-0.2418,1,1,0
54.0700,11091,798,818.2,-9.3105,-0.209,-0.1418,1,1,0
54.0901,11092,804,1000.0,-9.3121,-0.296,-0.0418,1,1,0
54.0901,11093,810,1100.0,-9.3151,-0.417,0.0582,1,1,0
54.0901,11094,816,1150.0,-9.3197,-0.477,0.1582,1,1,0
54.0901,11095,820,1100.0,-9.3213,-0.507,0.2582,1,1,0
54.1102,11096,823,950.0,-9.3243,-0.560,0.3582,1,1,0
54.1102,11097,824,700.0,-9.3259,-0.549,0.4582,1,1,0
54.1102,11098,824,400.0,-9.3289,-0.504,0.5582,1,1,0
54.1102,11099,822,100.0,-9.3305,-0.482,0.6582,1,1,0
54.1304,11100,819,-200.0,-9.3290,-0.356,0.7307,1,1,0
54.1304,11101,814,-500.0,-9.3274,-0.217,0.6440,1,1,0
54.1304,11102,807,-850.0,-9.3243,0.007,0.5440,1,1,0
54.1304,11103,799,-1150.0,-9.3197,0.272,0.4440,1,1,0
54.1505,11104,785,-1545.5,-9.3151,0.450,0.3440,1,1,0
54.1505,11105,775,-1772.7,-9.3151,0.504,0.2440,1,1,0
54.1505,11106,764,-1954.5,-9.3059,0.670,0.1440,1,1,0
54.1505,11107,754,-2045.5,-9.3090,0.579,0.0440,1,1,0
54.1706,11108,744,-2050.0,-9.2952,0.788,-0.0560,1,1,0
54.1707,11109,735,-2000.0,-9.2952,0.893,-0.1560,1,1,0
54.1707,11110,727,-1850.0,-9.2845,0.983,-0.2560,1,1,0
54.1707,11111,720,-1700.0,-9.2891,0.990,-0.3560,1,1,0
54.1908,11112,715,-1450.0,-9.2783,0.917,-0.4560,1,1,0
54.1908,11113,712,-1150.0,-9.2799,0.842,-0.5560,1,1,0
54.1908,11114,710,-850.0,-9.2783,0.574,-0.6535,1,1,0
54.1908,11115,711,-450.0,-9.2799,0.517,-0.7109,1,1,0
54.2111,11116,714,-50.0,-9.2814,0.182,-0.6109,1,1,0
54.2111,11117,719,350.0,-9.2845,-0.024,-0.5109,1,1,0
54.2111,11118,725,750.0,-9.2875,-0.242,-0.4109,1,1,0
54.2111,11119,732,1050.0,-9.2998,-0.620,-0.3109,1,1,0
54.2312,11120,744,1363.6,-9.2967,-0.658,-0.2109,1,1,0
54.2313,11121,752,1500.0,-9.3013,-0.713,-0.1109,1,1,0
54.2313,11122,761,1636.4,-9.3044,-0.740,-0.0109,1,1,0
54.2514,11123,769,1681.8,-9.3105,-0.614,0.0891,1,1,0
54.2514,11124,776,1600.0,-9.3121,-0.690,0.1891,1,1,0
54.2514,11125,782,1500.0,-9.3182,-0.767,0.2891,1,1,0
54.2514,11126,787,1300.0,-9.3197,-0.767,0.3891,1,1,0
54.2715,11127,790,1050.0,-9.3228,-0.690,0.4891,1,1,0
54.2715,11128,792,800.0,-9.3228,-0.614,0.5891,1,1,0
54.2716,11129,791,450.0,-9.3228,-0.422,0.5384,1,1,0
54.2716,11130,788,50.0,-9.3213,-0.249,0.4440,1,1,0
54.2918,11131,784,-300.0,-9.3197,-0.048,0.3440,1,1,0
54.2918,11132,778,-700.0,-9.3167,0.129,0.2440,1,1,0
54.2918,11133,772,-950.0,-9.3151,0.256,0.1440,1,1,0
54.2918,11134,766,-1100.0,-9.3105,0.397,0.0440,1,1,0
54.2918,11135,760,-1200.0,-9.3105,0.428,-0.0560,1,1,0
54.3119,11136,751,-1227.3,-9.3197,0.145,0.0440,1,1,0
54.3120,11137,747,-1136.4,-9.3029,0.351,-0.0560,1,1,0
54.3120,11138,742,-1090.9,-9.2983,0.454,-0.1560,1,1,0
54.3321,11139,739,-954.5,-9.2998,0.471,-0.2560,1,1,0
54.3321,11140,736,-750.0,-9.2998,0.734,-0.3560,1,1,0
54.3321,11141,735,-600.0,-9.2967,0.521,-0.4560,1,1,0
54.3321,11142,735,-350.0,-9.3090,-0.008,-0.3560,1,1,0
54.3522,11143,737,-100.0,-9.2983,0.034,-0.2560,1,1,0
54.3522,11144,740,200.0,-9.2937,0.171,-0.3560,1,1,0
54.3522,11145,744,450.0,-9.3013,-0.030,-0.2560,1,1,0
54.3523,11146,748,650.0,-9.3029,0.139,-0.3560,1,1,0
54.3724,11147,753,800.0,-9.3059,-0.122,-0.2560,1,1,0
54.3724,11148,758,900.0,-9.3075,-0.406,-0.1560,1,1,0
54.3724,11149,764,1000.0,-9.3136,-0.510,-0.0560,1,1,0
54.3724,11150,770,1100.0,-9.3167,-0.600,0.0440,1,1,0
54.3925,11151,775,1100.0,-9.3197,-0.645,0.1440,1,1,0
54.3925,11152,781,1045.5,-9.3259,-0.741,0.2440,1,1,0
54.3925,11153,784,909.1,-9.3274,-0.684,0.3440,1,1,0
54.3925,11154,785,681.8,-9.3305,-0.656,0.4440,1,1,0
54.4126,11155,785,454.5,-9.3305,-0.572,0.5440,1,1,0
54.4126,11156,784,150.0,-9.3335,-0.478,0.6440,1,1,0
54.4126,11157,780,-200.0,-9.3305,-0.316,0.7028,1,1,0
54.4126,11158,775,-500.0,-9.3274,-0.081,0.6028,1,1,0
54.4327,11159,768,-850.0,-9.3274,0.036,0.5028,1,1,0
54.4328,11160,760,-1200.0,-9.3335,0.018,0.6028,1,1,0
54.4328,11161,750,-1500.0,-9.3213,0.239,0.5028,1,1,0
54.4328,11162,740,-1750.0,-9.3197,0.311,0.4028,1,1,0
54.4529,11163,729,-1950.0,-9.3136,0.501,0.3028,1,1,0
54.4530,11164,717,-2150.0,-9.3121,0.787,0.2028,1,1,0
54.4530,11165,705,-2250.0,-9.3044,0.815,0.1028,1,1,0
54.4530,11166,694,-2300.0,-9.2998,0.906,0.0028,1,1,0
54.4731,11167,683,-2300.0,-9.2937,0.952,-0.0972,1,1,0
54.4731,11168,669,-2181.8,-9.2906,0.964,-0.1972,1,1,0
54.4731,11169,661,-2000.0,-9.2891,0.831,-0.2972,1,1,0
54.4731,11170,655,-1772.7,-9.2845,0.764,-0.3972,1,1,0
54.4932,11171,650,-1500.0,-9.2829,0.626,-0.4268,1,1,0
54.4932,11172,647,-1100.0,-9.2814,0.543,-0.4747,1,1,0
54.4932,11173,646,-750.0,-9.2737,0.655,-0.5747,1,1,0
54.4932,11174,647,-400.0,-9.2829,0.366,-0.4821,1,1,0
54.5133,11175,650,0.0,-9.2860,0.106,-0.3821,1,1,0
54.5133,11176,655,400.0,-9.2891,-0.139,-0.2821,1,1,0
54.5133,11177,660,700.0,-9.2829,-0.299,-0.1821,1,1,0
54.5133,11178,666,950.0,-9.2921,-0.380,-0.0821,1,1,0
54.5335,11179,672,1100.0,-9.2983,-0.497,0.0179,1,1,0
54.5335,11180,677,1100.0,-9.3013,-0.555,0.1179,1,1,0
54.5335,11181,682,1100.0,-9.2998,-0.699,0.2179,1,1,0
54.5335,11182,685,950.0,-9.3090,-0.772,0.3179,1,1,0
54.5537,11183,688,800.0,-9.3151,-0.808,0.4179,1,1,0
54.5537,11184,688,500.0,-9.3136,-0.683,0.5179,1,1,0
54.5537,11185,686,181.8,-9.3167,-0.725,0.6179,1,1,0
54.5738,11186,683,-90.9,-9.3151,-0.502,0.7179,1,1,0
54.5738,11187,678,-454.5,-9.3182,-0.321,0.7319,1,1,0
54.5738,11188,672,-800.0,-9.3121,-0.122,0.6319,1,1,0
54.5738,11189,663,-1150.0,-9.3121,0.054,0.5319,1,1,0
54.5940,11190,653,-1500.0,-9.3059,0.257,0.4319,1,1,0
54.5941,11191,642,-1800.0,-9.3013,0.550,0.3319,1,1,0
54.5941,11192,631,-2050.0,-9.2983,0.620,0.2319,1,1,0
54.5941,11193,620,-2150.0,-9.3059,0.464,0.2284,1,1,0
54.6142,11194,609,-2200.0,-9.2891,0.654,0.1284,1,1,0
54.6142,11195,598,-2200.0,-9.2860,0.710,0.0284,1,1,0
54.6143,11196,587,-2200.0,-9.2814,0.777,-0.0716,1,1,0
54.6143,11197,578,-2100.0,-9.2829,0.964,-0.1716,1,1,0
54.6344,11198,569,-2000.0,-9.2722,0.904,-0.2716,1,1,0
54.6344,11199,562,-1800.0,-9.2676,0.912,-0.3716,1,1,0
54.6344,11200,555,-1454.5,-9.2691,0.735,-0.4716,1,1,0
54.6344,11201,552,-1181.8,-9.2661,0.751,-0.5716,1,1,0
54.6545,11202,552,-772.7,-9.2630,0.585,-0.6716,1,1,0
54.6545,11203,554,-363.6,-9.2676,0.292,-0.5716,1,1,0
54.6545,11204,558,150.0,-9.2722,0.069,-0.4716,1,1,0
54.6545,11205,564,600.0,-9.2737,-0.157,-0.3716,1,1,0
54.6746,11206,570,900.0,-9.2814,-0.539,-0.2716,1,1,0
54.6747,11207,577,1150.0,-9.2814,-0.614,-0.1716,1,1,0
54.6747,11208,585,1350.0,-9.2845,-0.614,-0.0716,1,1,0
54.6747,11209,592,1400.0,-9.2891,-0.690,0.0284,1,1,0
54.6948,11210,599,1450.0,-9.3090,-1.036,0.1284,1,1,0
54.6948,11211,605,1400.0,-9.2983,-0.940,0.2284,1,1,0
54.6948,11212,610,1250.0,-9.2983,-0.815,0.3284,1,1,0
54.6948,11213,613,1050.0,-9.3044,-0.791,0.4284,1,1,0
54.7149,11214,615,800.0,-9.2967,-0.089,0.3284,1,1,0
54.7149,11215,616,550.0,-9.3090,-0.313,0.2991,1,1,0
54.7149,11216,614,181.8,-9.3044,-0.296,0.3723,1,1,0
54.7149,11217,612,-45.5,-9.3075,-0.218,0.3783,1,1,0
54.7350,11218,608,-318.2,-9.2998,-0.179,0.3622,1,1,0
54.7351,11219,604,-545.5,-9.3044,0.015,0.2622,1,1,0
54.7351,11220,598,-800.0,-9.2952,0.238,0.1622,1,1,0
54.7351,11221,593,-950.0,-9.3013,0.272,0.0622,1,1,0
54.7552,11222,587,-1050.0,-9.2967,0.213,0.0926,1,1,0
54.7552,11223,582,-1100.0,-9.2967,0.298,-0.0002,1,1,0
54.7552,11224,577,-1050.0,-9.2937,0.187,0.0998,1,1,0
54.7552,11225,572,-1050.0,-9.2921,0.324,-0.0002,1,1,0
54.7753,11226,567,-1000.0,-9.2906,0.315,-0.1002,1,1,0
54.7753,11227,562,-1000.0,-9.2891,0.349,-0.1624,1,1,0
54.7753,11228,558,-950.0,-9.2845,0.405,-0.2624,1,1,0
54.7753,11229,556,-800.0,-9.2860,0.356,-0.2675,1,1,0
54.7954,11230,554,-650.0,-9.2952,0.063,-0.1675,1,1,0
54.7955,11231,554,-400.0,-9.2845,0.146,-0.1490,1,1,0
54.7955,11232,555,-136.4,-9.2860,0.038,-0.0894,1,1,0
54.8156,11233,556,0.0,-9.2860,0.019,-0.1140,1,1,0
54.8156,11234,557,136.4,-9.2967,-0.025,-0.0144,1,1,0
54.8156,11235,558,181.8,-9.2891,-0.117,0.0253,1,1,0
54.8156,11236,560,250.0,-9.2937,-0.250,0.1253,1,1,0
54.8357,11237,560,200.0,-9.2937,-0.317,0.2253,1,1,0
54.8357,11238,560,150.0,-9.2937,-0.082,0.1253,1,1,0
54.8357,11239,560,100.0,-9.2952,-0.194,0.2080,1,1,0
54.8357,11240,559,-50.0,-9.2967,-0.174,0.2488,1,1,0
54.8358,11241,558,-100.0,-9.2967,-0.164,0.2537,1,1,0
54.8559,11242,556,-200.0,-9.2967,-0.158,0.2840,1,1,0
54.8559,11243,553,-350.0,-9.2952,-0.079,0.2219,1,1,0
54.8559,11244,549,-500.0,-9.2952,-0.001,0.1749,1,1,0
54.8559,11245,546,-600.0,-9.2952,0.038,0.1608,1,1,0
54.8760,11246,542,-700.0,-9.2906,0.172,0.0608,1,1,0
54.8760,11247,537,-800.0,-9.2906,0.201,-0.0183,1,1,0
54.8760,11248,532,-772.7,-9.2860,0.310,-0.1183,1,1,0
54.8961,11249,529,-772.7,-9.2875,0.329,-0.2183,1,1,0
54.8962,11250,527,-681.8,-9.2845,0.304,-0.2456,1,1,0
54.8962,11251,526,-500.0,-9.2799,0.396,-0.3456,1,1,0
54.8962,11252,527,-250.0,-9.2829,0.275,-0.3768,1,1,0
54.9163,11253,529,0.0,-9.2891,0.099,-0.2768,1,1,0
54.9163,11254,531,200.0,-9.2829,0.088,-0.2950,1,1,0
54.9163,11255,535,450.0,-9.2845,-0.071,-0.1950,1,1,0
54.9163,11256,538,550.0,-9.2891,-0.189,-0.0950,1,1,0
54.9365,11257,542,650.0,-9.3090,-0.593,0.0050,1,1,0
54.9366,11258,547,800.0,-9.2937,-0.565,0.1050,1,1,0
54.9366,11259,550,750.0,-9.2952,-0.551,0.2050,1,1,0
54.9366,11260,552,700.0,-9.2998,-0.544,0.3050,1,1,0
54.9567,11261,554,600.0,-9.2967,0.035,0.2050,1,1,0
54.9567,11262,554,350.0,-9.3029,-0.213,0.2083,1,1,0
54.9567,11263,554,200.0,-9.3013,-0.260,0.3083,1,1,0
54.9567,11264,552,0.0,-9.3044,-0.234,0.3778,1,1,0
54.9769,11265,550,-181.8,-9.2998,-0.187,0.3429,1,1,0
54.9769,11266,546,-363.6,-9.3029,-0.093,0.3129,1,1,0
54.9769,11267,542,-545.5,-9.3013,-0.047,0.3056,1,1,0
54.9769,11268,538,-700.0,-9.2983,0.130,0.2056,1,1,0
54.9970,11269,532,-900.0,-9.2983,0.103,0.2137,1,1,0
54.9971,11270,527,-950.0,-9.2937,0.282,0.1137,1,1,0
54.9971,11271,522,-1000.0,-9.2921,0.371,0.0137,1,1,0
54.9971,11272,516,-1100.0,-9.2891,0.416,-0.0863,1,1,0
55.0172,11273,511,-1050.0,-9.2875,0.476,-0.1863,1,1,0
55.0172,11274,507,-1000.0,-9.2829,0.507,-0.2863,1,1,0
55.0172,11275,504,-900.0,-9.2799,0.560,-0.3863,1,1,0
55.0172,11276,503,-650.0,-9.2799,0.510,-0.4863,1,1,0
55.0373,11277,504,-350.0,-9.2783,0.485,-0.5863,1,1,0
55.0373,11278,506,-50.0,-9.2814,0.281,-0.4863,1,1,0
55.0373,11279,509,250.0,-9.2875,-0.051,-0.3863,1,1,0
55.0373,11280,516,590.9,-9.2860,-0.165,-0.2863,1,1,0
55.0574,11281,521,772.7,-9.2906,-0.361,-0.1863,1,1,0
55.0575,11282,528,1000.0,-9.2937,-0.460,-0.0863,1,1,0
55.0575,11283,534,1136.4,-9.2967,-0.439,0.0137,1,1,0
55.0575,11284,540,1200.0,-9.3059,-0.718,0.1137,1,1,0
55.0777,11285,545,1200.0,-9.3029,-0.666,0.2137,1,1,0
55.0777,11286,549,1050.0,-9.3044,-0.601,0.3137,1,1,0
55.0777,11287,552,900.0,-9.3090,-0.607,0.4137,1,1,0
55.0777,11288,553,650.0,-9.3167,-0.572,0.5137,1,1,0
55.0978,11289,553,400.0,-9.3121,-0.516,0.6137,1,1,0
55.0978,11290,551,100.0,-9.3167,-0.565,0.7137,1,1,0
55.0978,11291,548,-200.0,-9.3090,-0.282,0.6137,1,1,0
55.0978,11292,542,-550.0,-9.3090,0.051,0.5137,1,1,0
55.1180,11293,535,-900.0,-9.3044,0.217,0.4137,1,1,0
55.1180,11294,527,-1200.0,-9.2967,0.607,0.3137,1,1,0
55.1180,11295,518,-1500.0,-9.2983,0.572,0.2137,1,1,0
55.1381,11296,506,-1636.4,-9.2906,0.704,0.1137,1,1,0
55.1381,11297,497,-1727.3,-9.2891,0.701,0.0137,1,1,0
55.1381,11298,488,-1772.7,-9.2845,0.629,-0.0863,1,1,0
55.1381,11299,481,-1681.8,-9.2814,0.698,-0.1863,1,1,0
55.1582,11300,474,-1600.0,-9.2967,0.196,-0.0863,1,1,0
55.1583,11301,469,-1400.0,-9.2768,0.405,-0.1631,1,1,0
55.1583,11302,465,-1150.0,-9.2768,0.394,-0.2386,1,1,0
55.1583,11303,462,-950.0,-9.2722,0.427,-0.3386,1,1,0
55.1784,11304,460,-700.0,-9.2614,1.096,-0.4386,1,1,0
55.1784,11305,459,-500.0,-9.2707,0.701,-0.5386,1,1,0
55.1784,11306,461,-200.0,-9.2722,0.466,-0.6386,1,1,0
55.1784,11307,464,100.0,-9.2753,0.156,-0.5386,1,1,0
55.1985,11308,469,450.0,-9.2707,-0.152,-0.4386,1,1,0
55.1986,11309,475,800.0,-9.2783,-0.268,-0.3386,1,1,0
55.1986,11310,482,1050.0,-9.2829,-0.402,-0.2386,1,1,0
55.1986,11311,490,1300.0,-9.2845,-0.431,-0.1386,1,1,0
55.2187,11312,501,1454.5,-9.2906,-0.669,-0.0386,1,1,0
55.2187,11313,508,1500.0,-9.2952,-0.718,0.0614,1,1,0
55.2187,11314,515,1500.0,-9.2967,-0.673,0.1614,1,1,0
55.2187,11315,520,1363.6,-9.3059,-0.824,0.2614,1,1,0
55.2388,11316,525,1200.0,-9.3044,-0.757,0.3614,1,1,0
55.2389,11317,528,1000.0,-9.3075,-0.685,0.4614,1,1,0
55.2389,11318,529,700.0,-9.3075,-0.611,0.5614,1,1,0
55.2389,11319,528,400.0,-9.3075,-0.344,0.4614,1,1,0
55.2590,11320,526,50.0,-9.3090,-0.287,0.4765,1,1,0
55.2590,11321,523,-250.0,-9.3029,-0.028,0.3765,1,1,0
55.2590,11322,518,-550.0,-9.3029,0.101,0.2765,1,1,0
55.2590,11323,512,-800.0,-9.2998,0.242,0.1765,1,1,0
55.2792,11324,506,-1000.0,-9.2983,0.390,0.0765,1,1,0
55.2792,11325,500,-1150.0,-9.2998,0.271,0.1062,1,1,0
55.2792,11326,494,-1200.0,-9.2921,0.404,0.0062,1,1,0
55.2792,11327,488,-1200.0,-9.2891,0.471,-0.0938,1,1,0
55.2994,11328,482,-1090.9,-9.2860,0.514,-0.1938,1,1,0
55.2994,11329,478,-1000.0,-9.2952,0.362,-0.0990,1,1,0
55.2994,11330,475,-863.6,-9.2814,0.425,-0.1990,1,1,0
55.2994,11331,474,-636.4,-9.2845,0.317,-0.2618,1,1,0
55.3195,11332,473,-450.0,-9.2783,0.350,-0.3618,1,1,0
55.3195,11333,474,-200.0,-9.2768,0.635,-0.4618,1,1,0
55.3195,11334,476,50.0,-9.2799,0.356,-0.5618,1,1,0
55.3196,11335,479,250.0,-9.2814,0.255,-0.5292,1,1,0
55.3397,11336,484,550.0,-9.2829,0.012,-0.4292,1,1,0
55.3397,11337,490,800.0,-9.2799,-0.071,-0.3292,1,1,0
55.3397,11338,498,1100.0,-9.2891,-0.265,-0.2292,1,1,0
55.3397,11339,505,1300.0,-9.2967,-0.516,-0.1292,1,1,0
55.3598,11340,513,1450.0,-9.2952,-0.565,-0.0292,1,1,0
55.3598,11341,520,1500.0,-9.3029,-0.858,0.0708,1,1,0
55.3598,11342,527,1450.0,-9.3044,-0.812,0.1708,1,1,0
55.3598,11343,532,1350.0,-9.3121,-0.790,0.2708,1,1,0
55.3799,11344,538,1136.4,-9.3090,-0.709,0.3708,1,1,0
55.3799,11345,540,909.1,-9.3121,-0.563,0.4708,1,1,0
55.3799,11346,541,636.4,-9.3136,-0.491,0.5664,1,1,0
55.3800,11347,539,318.2,-9.3059,-0.106,0.4664,1,1,0
55.4001,11348,536,-100.0,-9.3121,-0.130,0.3664,1,1,0
55.4001,11349,532,-400.0,-9.3090,0.012,0.2664,1,1,0
55.4001,11350,526,-750.0,-9.3075,0.159,0.1664,1,1,0
55.4001,11351,521,-900.0,-9.3059,0.080,0.2664,1,1,0
55.4202,11352,516,-1000.0,-9.3013,0.308,0.1664,1,1,0
55.4203,11353,510,-1100.0,-9.2952,0.499,0.0664,1,1,0
55.4203,11354,503,-1150.0,-9.2952,0.556,-0.0336,1,1,0
55.4203,11355,497,-1200.0,-9.2921,0.623,-0.1336,1,1,0
55.4404,11356,492,-1200.0,-9.2875,0.657,-0.2336,1,1,0
55.4404,11357,488,-1100.0,-9.2875,0.520,-0.3336,1,1,0
55.4404,11358,486,-850.0,-9.2845,0.529,-0.4336,1,1,0
55.4404,11359,485,-600.0,-9.2860,0.418,-0.3984,1,1,0
55.4606,11360,486,-272.7,-9.2799,0.383,-0.4984,1,1,0
55.4607,11361,489,45.5,-9.2860,0.226,-0.3984,1,1,0
55.4607,11362,493,318.2,-9.2845,0.113,-0.3459,1,1,0
55.4808,11363,498,590.9,-9.2891,-0.013,-0.2459,1,1,0
55.4808,11364,503,850.0,-9.2921,-0.313,-0.1459,1,1,0
55.4808,11365,509,1000.0,-9.2983,-0.464,-0.0459,1,1,0
55.4808,11366,515,1100.0,-9.2937,-0.462,0.0541,1,1,0
55.5009,11367,520,1100.0,-9.3013,-0.538,0.1541,1,1,0
55.5010,11368,525,1100.0,-9.3044,-0.576,0.2541,1,1,0
55.5010,11369,528,950.0,-9.3075,-0.518,0.3541,1,1,0
55.5010,11370,530,750.0,-9.3090,-0.642,0.4541,1,1,0
55.5211,11371,530,500.0,-9.3121,-0.590,0.5541,1,1,0
55.5211,11372,528,150.0,-9.3136,-0.525,0.6541,1,1,0
55.5211,11373,525,-150.0,-9.3090,-0.301,0.5677,1,1,0
55.5211,11374,520,-500.0,-9.3136,-0.265,0.6677,1,1,0
55.5412,11375,514,-800.0,-9.3059,0.021,0.5677,1,1,0
55.5412,11376,502,-1181.8,-9.3059,0.185,0.4677,1,1,0
55.5412,11377,493,-1454.5,-9.2967,0.371,0.3677,1,1,0
55.5412,11378,482,-1727.3,-9.2845,0.848,0.2677,1,1,0
55.5614,11379,472,-1909.1,-9.2860,0.877,0.1677,1,1,0
55.5614,11380,462,-2000.0,-9.2783,1.129,0.0677,1,1,0
55.5614,11381,451,-2100.0,-9.2783,1.025,-0.0323,1,1,0
55.5614,11382,442,-2000.0,-9.2584,1.164,-0.1323,1,1,0
55.5815,11383,433,-1950.0,-9.2676,1.042,-0.2323,1,1,0
55.5815,11384,426,-1800.0,-9.2661,0.828,-0.3323,1,1,0
55.5815,11385,421,-1500.0,-9.2645,0.759,-0.4323,1,1,0
55.5815,11386,417,-1250.0,-9.2630,0.264,-0.3323,1,1,0
55.6016,11387,415,-900.0,-9.2599,0.324,-0.3632,1,1,0
55.6016,11388,415,-550.0,-9.2553,0.430,-0.4632,1,1,0
55.6016,11389,416,-250.0,-9.2615,0.292,-0.5444,1,1,0
55.6016,11390,419,100.0,-9.2584,0.261,-0.6444,1,1,0
55.6218,11391,424,450.0,-9.2645,0.015,-0.5444,1,1,0
55.6218,11392,434,863.6,-9.2661,-0.236,-0.4444,1,1,0
55.6218,11393,442,1181.8,-9.2753,-0.432,-0.3444,1,1,0
55.6218,11394,450,1409.1,-9.2722,-0.530,-0.2444,1,1,0
55.6419,11395,460,1636.4,-9.2722,-0.439,-0.1887,1,1,0
55.6419,11396,469,1750.0,-9.2829,-0.641,-0.0887,1,1,0
55.6419,11397,478,1800.0,-9.2860,-0.589,0.0113,1,1,0
55.6419,11398,486,1800.0,-9.2937,-0.832,0.1113,1,1,0
55.6620,11399,494,1700.0,-9.2891,-0.838,0.2113,1,1,0
55.6621,11400,500,1550.0,-9.2967,-0.764,0.3113,1,1,0
55.6621,11401,505,1350.0,-9.2998,-0.727,0.4113,1,1,0
55.6621,11402,508,1100.0,-9.3013,-0.555,0.3901,1,1,0
55.6822,11403,510,800.0,-9.3090,-0.776,0.4901,1,1,0
55.6822,11404,510,500.0,-9.2998,-0.465,0.4750,1,1,0
55.6822,11405,508,150.0,-9.3013,-0.271,0.3750,1,1,0
55.6822,11406,504,-200.0,-9.2983,-0.059,0.2750,1,1,0
55.7023,11407,500,-500.0,-9.2937,0.354,0.1750,1,1,0
55.7024,11408,494,-727.3,-9.2921,0.351,0.0750,1,1,0
55.7024,11409,489,-863.6,-9.2737,0.803,-0.0250,1,1,0
55.7225,11410,484,-909.1,-9.2875,0.646,-0.1250,1,1,0
55.7225,11411,481,-863.6,-9.2829,0.567,-0.2250,1,1,0
55.7225,11412,478,-800.0,-9.2814,0.552,-0.3250,1,1,0
55.7225,11413,476,-650.0,-9.2768,0.199,-0.2250,1,1,0
55.7427,11414,476,-400.0,-9.2768,0.368,-0.3250,1,1,0
55.7427,11415,477,-200.0,-9.2768,0.337,-0.4250,1,1,0
55.7427,11416,479,50.0,-9.2737,0.360,-0.5250,1,1,0
55.7427,11417,482,300.0,-9.2737,0.257,-0.6161,1,1,0
55.7427,11418,486,500.0,-9.2768,0.128,-0.5161,1,1,0
55.7628,11419,492,750.0,-9.2814,-0.051,-0.4161,1,1,0
55.7628,11420,500,1050.0,-9.2845,-0.294,-0.3161,1,1,0
55.7628,11421,508,1300.0,-9.2722,-0.109,-0.4161,1,1,0
55.7628,11422,516,1500.0,-9.2891,-0.361,-0.3161,1,1,0
55.7829,11423,524,1600.0,-9.2967,-0.564,-0.2161,1,1,0
55.7830,11424,538,1727.3,-9.2998,-0.631,-0.1161,1,1,0
55.7830,11425,546,1727.3,-9.3029,-1.013,-0.0161,1,1,0
55.8031,11426,555,1772.7,-9.3090,-0.959,0.0839,1,1,0
55.8032,11427,562,1727.3,-9.3121,-0.828,0.1839,1,1,0
55.8032,11428,569,1550.0,-9.3136,-0.759,0.2839,1,1,0
55.8032,11429,574,1400.0,-9.3182,-0.763,0.3839,1,1,0
55.8233,11430,578,1150.0,-9.3197,-0.650,0.4839,1,1,0
55.8233,11431,580,900.0,-9.3182,-0.478,0.4803,1,1,0
55.8233,11432,580,550.0,-9.3167,-0.316,0.3803,1,1,0
55.8234,11433,578,200.0,-9.3151,-0.081,0.2803,1,1,0
55.8435,11434,576,-100.0,-9.2906,0.688,0.1803,1,1,0
55.8435,11435,572,-400.0,-9.3121,0.497,0.0803,1,1,0
55.8435,11436,569,-550.0,-9.3075,0.479,-0.0197,1,1,0
55.8435,11437,565,-650.0,-9.3059,0.469,-0.1197,1,1,0
55.8636,11438,562,-700.0,-9.2998,0.005,-0.0197,1,1,0
55.8637,11439,560,-600.0,-9.3013,0.271,-0.0995,1,1,0
55.8637,11440,558,-500.0,-9.3013,0.275,-0.1406,1,1,0
55.8637,11441,557,-363.6,-9.2983,0.312,-0.2406,1,1,0
55.8838,11442,556,-272.7,-9.2983,0.191,-0.1406,1,1,0
55.8838,11443,556,-181.8,-9.2952,0.235,-0.2406,1,1,0
55.8838,11444,557,-50.0,-9.3029,0.079,-0.1406,1,1,0
55.8838,11445,558,50.0,-9.2983,0.040,-0.0559,1,1,0
